trove_id,title,date,trove_url,fulltext_url,filename,status,source_pass,duplicate_of
236301216,BATMAN’S MELBOURNE THE AMBITION OF MR. FIVE PERCENT,1970-08-29,https://trove.nla.gov.au/work/236301216,https://nla.gov.au/nla.obj-1210937288,1970-08-29-batman-s-melbourne-the-ambition-of-mr-five-percent.md,written,fetch_batman,
236301544,BATMAN’S MELBOURNE BURNING SIR HENRY AT BOTH ENDS,1970-09-26,https://trove.nla.gov.au/work/236301544,https://nla.gov.au/nla.obj-1211697760,1970-09-26-batman-s-melbourne-burning-sir-henry-at-both-ends.md,written,fetch_batman,
236661886,out and about WITH BATMAN Evolving the mayoral egg,1972-09-09,https://trove.nla.gov.au/work/236661886,https://nla.gov.au/nla.obj-1499361384,1972-09-09-out-and-about-with-batman-evolving-the-mayoral-egg.md,written,fetch_batman,
237099045,out and about WITH BATMAN Through a tramcar window,1973-04-21,https://trove.nla.gov.au/work/237099045,https://nla.gov.au/nla.obj-1642444453,1973-04-21-out-and-about-with-batman-through-a-tramcar-window.md,written,fetch_batman,
237247609,BATMAN’S MELBOURNE The full bottle on Australian wine,1984-11-20,https://trove.nla.gov.au/work/237247609,https://nla.gov.au/nla.obj-1714101135,1984-11-20-batman-s-melbourne-the-full-bottle-on-australian-wine.md,written,fetch_batman,
237251794,BATMAN’S MELBOURNE We’re in a parlors State,1977-09-10,https://trove.nla.gov.au/work/237251794,https://nla.gov.au/nla.obj-1731094136,1977-09-10-batman-s-melbourne-we-re-in-a-parlors-state.md,written,fetch_batman,
237307837,BATMAN’S MELBOURNE WHEN THE QUEUING HAS TO STOP,1969-09-13,https://trove.nla.gov.au/work/237307837,https://nla.gov.au/nla.obj-1761204664,1969-09-13-batman-s-melbourne-when-the-queuing-has-to-stop.md,written,fetch_batman,
233707297,BATMAN’S MELBOURNE The unending wars of the planesmen,1967-04-29,https://trove.nla.gov.au/work/233707297,https://nla.gov.au/nla.obj-699652928,1967-04-29-batman-s-melbourne-the-unending-wars-of-the-planesmen.md,written,fetch_batman,
236620955,BATMAN’S MELBOURNE WHAT NEXT TO EXPECT FROM SEX,1971-01-23,https://trove.nla.gov.au/work/236620955,https://nla.gov.au/nla.obj-1473899738,1971-01-23-batman-s-melbourne-what-next-to-expect-from-sex.md,written,fetch_batman,
237245655,BATMAN’S MELBOURNE The other Marconi’s marvellous miracle,1984-10-16,https://trove.nla.gov.au/work/237245655,https://nla.gov.au/nla.obj-1707607184,1984-10-16-batman-s-melbourne-the-other-marconi-s-marvellous-miracle.md,written,fetch_batman,
237388703,BATMAN’S MELBOURNE The kookiest Cup of them all,1976-11-13,https://trove.nla.gov.au/work/237388703,https://nla.gov.au/nla.obj-1887133441,1976-11-13-batman-s-melbourne-the-kookiest-cup-of-them-all.md,written,fetch_batman,
233710384,BATMAN’S MELBOURNE The ghost-ofhonor didn't make the party,1967-12-30,https://trove.nla.gov.au/work/233710384,https://nla.gov.au/nla.obj-704153993,1967-12-30-batman-s-melbourne-the-ghost-ofhonor-didnt-make-the-party.md,written,fetch_batman,
233712685,Batman’s Gold Coast OPERATION GOLD COAST DOES THE TRICK,1968-07-13,https://trove.nla.gov.au/work/233712685,https://nla.gov.au/nla.obj-691727303,1968-07-13-batman-s-gold-coast-operation-gold-coast-does-the-trick.md,written,fetch_batman,
237243464,BATMAN’S MELBOURNE THAT WAS THE YEAR THAT WAS 1970,1970-01-03,https://trove.nla.gov.au/work/237243464,https://nla.gov.au/nla.obj-1722017603,1970-01-03-batman-s-melbourne-that-was-the-year-that-was-1970.md,written,fetch_batman,
237246757,BATMAN’S MELBOURNE A CITY THAT LOVES TO BE DISDAINED,1969-10-04,https://trove.nla.gov.au/work/237246757,https://nla.gov.au/nla.obj-1721781989,1969-10-04-batman-s-melbourne-a-city-that-loves-to-be-disdained.md,written,fetch_batman,
237314298,BATMAN’S MELBOURNE Living off the fat of the land,1978-09-05,https://trove.nla.gov.au/work/237314298,https://nla.gov.au/nla.obj-1768307648,1978-09-05-batman-s-melbourne-living-off-the-fat-of-the-land.md,written,fetch_batman,
236640557,out and about WITH BATMAN A grand vision for Melbourne,1972-03-04,https://trove.nla.gov.au/work/236640557,https://nla.gov.au/nla.obj-1489587893,1972-03-04-out-and-about-with-batman-a-grand-vision-for-melbourne.md,written,fetch_batman,
237258440,Batman’s Hair MIDDLE-AGED AND METHODIST AMIDST THE NAKEDNESS,1969-06-14,https://trove.nla.gov.au/work/237258440,https://nla.gov.au/nla.obj-1750977391,1969-06-14-batman-s-hair-middle-aged-and-methodist-amidst-the-nakedness.md,written,fetch_batman,
233709826,BATMAN’S MELBOURNE Some imported fillies just aren't stayers,1967-11-18,https://trove.nla.gov.au/work/233709826,https://nla.gov.au/nla.obj-704137407,1967-11-18-batman-s-melbourne-some-imported-fillies-just-arent-stayers.md,written,fetch_batman,
237249080,BATMAN’S MELBOURNE A National Trust for our slang,1984-07-31,https://trove.nla.gov.au/work/237249080,https://nla.gov.au/nla.obj-1705686229,1984-07-31-batman-s-melbourne-a-national-trust-for-our-slang.md,written,fetch_batman,
237261404,Batman’s Melbourne THE KELLY HUNT IS ON AGAIN,1969-04-19,https://trove.nla.gov.au/work/237261404,https://nla.gov.au/nla.obj-1741975126,1969-04-19-batman-s-melbourne-the-kelly-hunt-is-on-again.md,written,fetch_batman,
237254935,BATMAN’S MELBOURNE The drama of beer-bottled wine,1978-04-18,https://trove.nla.gov.au/work/237254935,https://nla.gov.au/nla.obj-1734900092,1978-04-18-batman-s-melbourne-the-drama-of-beer-bottled-wine.md,written,fetch_batman,
237038031,out and about WITH BATMAN Graduates of the money game,1972-06-17,https://trove.nla.gov.au/work/237038031,https://nla.gov.au/nla.obj-1630505327,1972-06-17-out-and-about-with-batman-graduates-of-the-money-game.md,written,fetch_batman,
237052141,Batman at the Gabba A testing time for dog people,1974-12-14,https://trove.nla.gov.au/work/237052141,https://nla.gov.au/nla.obj-1638274487,1974-12-14-batman-at-the-gabba-a-testing-time-for-dog-people.md,written,fetch_batman,
237272924,BATMAN’S MELBOURNE Lunch hour in a tippler’s Valhalla,1978-10-31,https://trove.nla.gov.au/work/237272924,https://nla.gov.au/nla.obj-1758040846,1978-10-31-batman-s-melbourne-lunch-hour-in-a-tippler-s-valhalla.md,written,fetch_batman,
237247896,BATMAN’S MELBOURNE Melbourne’s crisis-the vanishing herd instinct,1984-09-18,https://trove.nla.gov.au/work/237247896,https://nla.gov.au/nla.obj-1707111334,1984-09-18-batman-s-melbourne-melbourne-s-crisis-the-vanishing-herd-instinct.md,written,fetch_batman,
237253397,BATMAN’S MELBOURNE Ideas on holding down the hold-ups,1977-07-09,https://trove.nla.gov.au/work/237253397,https://nla.gov.au/nla.obj-1728373633,1977-07-09-batman-s-melbourne-ideas-on-holding-down-the-hold-ups.md,written,fetch_batman,
237311295,BATMAN’S MELBOURNE The Long March wasn’t much longer,1977-01-29,https://trove.nla.gov.au/work/237311295,https://nla.gov.au/nla.obj-1761907839,1977-01-29-batman-s-melbourne-the-long-march-wasn-t-much-longer.md,written,fetch_batman,
233713757,Batman’s Melbourne THE BIG SELL FOR THE BIG SPENDERS,1968-10-05,https://trove.nla.gov.au/work/233713757,https://nla.gov.au/nla.obj-691745742,1968-10-05-batman-s-melbourne-the-big-sell-for-the-big-spenders.md,written,fetch_batman,
236664566,out and about WITH BATMAN A new religion for winter,1972-04-22,https://trove.nla.gov.au/work/236664566,https://nla.gov.au/nla.obj-1503202840,1972-04-22-out-and-about-with-batman-a-new-religion-for-winter.md,written,fetch_batman,
237019075,BATMAN’S MELBOURNE Ned is now among the real money,1984-06-19,https://trove.nla.gov.au/work/237019075,https://nla.gov.au/nla.obj-1609564143,1984-06-19-batman-s-melbourne-ned-is-now-among-the-real-money.md,written,fetch_batman,
233707215,BATMAN’S MELBOURNE Taking the row out of rowing,1967-04-22,https://trove.nla.gov.au/work/233707215,https://nla.gov.au/nla.obj-699643287,1967-04-22-batman-s-melbourne-taking-the-row-out-of-rowing.md,written,fetch_batman,
233708892,"BATMAN’S MELBOURNE They're high, wide, handsome and available",1967-09-09,https://trove.nla.gov.au/work/233708892,https://nla.gov.au/nla.obj-704068903,1967-09-09-batman-s-melbourne-theyre-high-wide-handsome-and-available.md,written,fetch_batman,
237045309,out and about WITH BATMAN The mouse that roared,1973-09-08,https://trove.nla.gov.au/work/237045309,https://nla.gov.au/nla.obj-1635232466,1973-09-08-out-and-about-with-batman-the-mouse-that-roared.md,written,fetch_batman,
237250308,BATMAN’S MELBOURNE Melbourne agonises over its super Moomba,1984-11-06,https://trove.nla.gov.au/work/237250308,https://nla.gov.au/nla.obj-1707947240,1984-11-06-batman-s-melbourne-melbourne-agonises-over-its-super-moomba.md,written,fetch_batman,
233711607,BATMAN’S MELBOURNE Paying the price of too much freeloading,1968-04-13,https://trove.nla.gov.au/work/233711607,https://nla.gov.au/nla.obj-691616064,1968-04-13-batman-s-melbourne-paying-the-price-of-too-much-freeloading.md,written,fetch_batman,
236661808,out and about WITH BATMAN Let kids earn the bread,1972-09-02,https://trove.nla.gov.au/work/236661808,https://nla.gov.au/nla.obj-1498956325,1972-09-02-out-and-about-with-batman-let-kids-earn-the-bread.md,written,fetch_batman,
237242862,BATMAN’S MELBOURNE Pools: a gum tree’s favorite friend,1984-05-29,https://trove.nla.gov.au/work/237242862,https://nla.gov.au/nla.obj-1722095713,1984-05-29-batman-s-melbourne-pools-a-gum-tree-s-favorite-friend.md,written,fetch_batman,
236600996,BATMAN’S MELBOURNE ONE RAY OF SUNSHINE THREATENS A REPUTATION,1970-10-31,https://trove.nla.gov.au/work/236600996,https://nla.gov.au/nla.obj-1459839842,1970-10-31-batman-s-melbourne-one-ray-of-sunshine-threatens-a-reputation.md,written,fetch_batman,
237099690,out and about WITH BATMAN The delights of federatus interuptus,1973-06-02,https://trove.nla.gov.au/work/237099690,https://nla.gov.au/nla.obj-1643096087,1973-06-02-out-and-about-with-batman-the-delights-of-federatus-interuptus.md,written,fetch_batman,
237308311,Batman’s Melbourne THE RED BARON GOES TO BATTLE AGAIN,1969-07-12,https://trove.nla.gov.au/work/237308311,https://nla.gov.au/nla.obj-1760210118,1969-07-12-batman-s-melbourne-the-red-baron-goes-to-battle-again.md,written,fetch_batman,
233708097,BATMAN’S MELBOURNE Psychedelic underpants give a man assurance,1967-07-01,https://trove.nla.gov.au/work/233708097,https://nla.gov.au/nla.obj-699743465,1967-07-01-batman-s-melbourne-psychedelic-underpants-give-a-man-assurance.md,written,fetch_batman,
233713122,Batman’s Melbourne THE WHOLE PLACE REEKS WITH ATMOSPHERE,1968-08-17,https://trove.nla.gov.au/work/233713122,https://nla.gov.au/nla.obj-690092814,1968-08-17-batman-s-melbourne-the-whole-place-reeks-with-atmosphere.md,written,fetch_batman,
237244322,"BATMAN’S MELBOURNE Practice makes perfect, but not wealth",1977-05-14,https://trove.nla.gov.au/work/237244322,https://nla.gov.au/nla.obj-1727401944,1977-05-14-batman-s-melbourne-practice-makes-perfect-but-not-wealth.md,written,fetch_batman,
237256742,BATMAN’S MELBOURNE The “Old dark blue” goes pink,1977-07-16,https://trove.nla.gov.au/work/237256742,https://nla.gov.au/nla.obj-1728513920,1977-07-16-batman-s-melbourne-the-old-dark-blue-goes-pink.md,written,fetch_batman,
236207297,BATMAN’S MELBOURNE YOU GET ONE-THIRD LESS AT TULLAMARINE,1970-07-04,https://trove.nla.gov.au/work/236207297,https://nla.gov.au/nla.obj-1195841387,1970-07-04-batman-s-melbourne-you-get-one-third-less-at-tullamarine.md,written,fetch_batman,
236621990,"BATMAN’S MELBOURNE WOULD THE YOUNG MALES STEP FORWARD, PLEASE!",1971-03-27,https://trove.nla.gov.au/work/236621990,https://nla.gov.au/nla.obj-1477537643,1971-03-27-batman-s-melbourne-would-the-young-males-step-forward-please.md,written,fetch_batman,
237099167,out and about WITH BATMAN Glories of the site office,1973-05-12,https://trove.nla.gov.au/work/237099167,https://nla.gov.au/nla.obj-1642717337,1973-05-12-out-and-about-with-batman-glories-of-the-site-office.md,written,fetch_batman,
237249407,BATMAN’S MELBOURNE A burning desire to find another pub,1984-12-11,https://trove.nla.gov.au/work/237249407,https://nla.gov.au/nla.obj-1715966929,1984-12-11-batman-s-melbourne-a-burning-desire-to-find-another-pub.md,written,fetch_batman,
237310528,BATMAN’S MELBOURNE A far cry – or yodel – from Bazza,1977-01-22,https://trove.nla.gov.au/work/237310528,https://nla.gov.au/nla.obj-1762052057,1977-01-22-batman-s-melbourne-a-far-cry-or-yodel-from-bazza.md,written,fetch_batman,
236600793,BATMAN’S MELBOURNE A TIME WHEN LADIES CAN BECOME GENTLEMEN,1970-10-10,https://trove.nla.gov.au/work/236600793,https://nla.gov.au/nla.obj-1459334871,1970-10-10-batman-s-melbourne-a-time-when-ladies-can-become-gentlemen.md,written,fetch_batman,
236621896,BATMAN’S MELBOURNE HOW THE PURE SUNDAY DISAPPEARED IN MELBOURNE,1971-04-03,https://trove.nla.gov.au/work/236621896,https://nla.gov.au/nla.obj-1477369558,1971-04-03-batman-s-melbourne-how-the-pure-sunday-disappeared-in-melbourne.md,written,fetch_batman,
237035920,out and about WITH BATMAN The big statue wrap-up,1973-03-10,https://trove.nla.gov.au/work/237035920,https://nla.gov.au/nla.obj-1628932065,1973-03-10-out-and-about-with-batman-the-big-statue-wrap-up.md,written,fetch_batman,
237080904,BATMAN’S MELBOURNE A LAST FLING BEFORE RELUCTANT SUMMER HIBERNATION,1971-10-09,https://trove.nla.gov.au/work/237080904,https://nla.gov.au/nla.obj-1641545117,1971-10-09-batman-s-melbourne-a-last-fling-before-reluctant-summer-hibernation.md,written,fetch_batman,
237308203,"Batman’s Melbourne NOW, THE FIRST INSTALMENT FROM YOUR EGGSPERT",1969-08-16,https://trove.nla.gov.au/work/237308203,https://nla.gov.au/nla.obj-1760991441,1969-08-16-batman-s-melbourne-now-the-first-instalment-from-your-eggspert.md,written,fetch_batman,
237309124,BATMAN’S MELBOURNE IN DEFENCE OF THE CHARISMATIC MEAT PIE,1969-09-27,https://trove.nla.gov.au/work/237309124,https://nla.gov.au/nla.obj-1761714677,1969-09-27-batman-s-melbourne-in-defence-of-the-charismatic-meat-pie.md,written,fetch_batman,
236599968,BATMAN’S MELBOURNE WHAT'S MR. PLAYBOY DOING IN A DEDMAN SUIT?,1970-05-23,https://trove.nla.gov.au/work/236599968,https://nla.gov.au/nla.obj-1455282638,1970-05-23-batman-s-melbourne-whats-mr-playboy-doing-in-a-dedman-suit.md,written,fetch_batman,
237244541,"BATMAN’S MELBOURNE THE SF WORLD OF BEMS, SERCONS AND BNFS",1971-07-17,https://trove.nla.gov.au/work/237244541,https://nla.gov.au/nla.obj-1722952603,1971-07-17-batman-s-melbourne-the-sf-world-of-bems-sercons-and-bnfs.md,written,fetch_batman,
237022570,BATMAN’S MELBOURNE How the footy is going to the dogs,1984-06-26,https://trove.nla.gov.au/work/237022570,https://nla.gov.au/nla.obj-1614992157,1984-06-26-batman-s-melbourne-how-the-footy-is-going-to-the-dogs.md,written,fetch_batman,
233710444,"BATMAN’S BEECHWORTH ""Gawd, couldn't you go a couple of jugs!""",1968-01-06,https://trove.nla.gov.au/work/233710444,https://nla.gov.au/nla.obj-689601454,1968-01-06-batman-s-beechworth-gawd-couldnt-you-go-a-couple-of-jugs.md,written,fetch_batman,
233707554,"BATMAN’S MELBOURNE Met any good, used football players lately?",1967-05-20,https://trove.nla.gov.au/work/233707554,https://nla.gov.au/nla.obj-699672351,1967-05-20-batman-s-melbourne-met-any-good-used-football-players-lately.md,written,fetch_batman,
233711152,BATMAN’S MELBOURNE The cultural benefits of a really good row,1968-03-09,https://trove.nla.gov.au/work/233711152,https://nla.gov.au/nla.obj-689707314,1968-03-09-batman-s-melbourne-the-cultural-benefits-of-a-really-good-row.md,written,fetch_batman,
237080988,Batman’s Melbourne A RESERVE TICKET ON MacARTHUR'S BED FOR MUGGERIDGE,1969-03-15,https://trove.nla.gov.au/work/237080988,https://nla.gov.au/nla.obj-1641553852,1969-03-15-batman-s-melbourne-a-reserve-ticket-on-macarthurs-bed-for-muggeridge.md,written,fetch_batman,
237257004,BATMAN’S MELBOURNE When a mystery put Melbourne on the map,1978-05-02,https://trove.nla.gov.au/work/237257004,https://nla.gov.au/nla.obj-1735047272,1978-05-02-batman-s-melbourne-when-a-mystery-put-melbourne-on-the-map.md,written,fetch_batman,
237246377,BATMAN’S MELBOURNE HOW TO PUT OUR TRUST IN THE FORGETTABLE,1969-11-08,https://trove.nla.gov.au/work/237246377,https://nla.gov.au/nla.obj-1721912177,1969-11-08-batman-s-melbourne-how-to-put-our-trust-in-the-forgettable.md,written,fetch_batman,
237309019,Batman’s Melbourne COULD ENZYMES LIFT THAT VEIL OFF DULL ELECTIONS?,1969-08-09,https://trove.nla.gov.au/work/237309019,https://nla.gov.au/nla.obj-1760962930,1969-08-09-batman-s-melbourne-could-enzymes-lift-that-veil-off-dull-elections.md,written,fetch_batman,
233710787,A green lawn is the badge of shame BATMAN’S MELBOURNE,1968-02-10,https://trove.nla.gov.au/work/233710787,https://nla.gov.au/nla.obj-690018358,1968-02-10-a-green-lawn-is-the-badge-of-shame-batman-s-melbourne.md,written,fetch_batman,
237252345,BATMAN’S MELBOURNE England made us what we are today,1978-06-13,https://trove.nla.gov.au/work/237252345,https://nla.gov.au/nla.obj-1739151037,1978-06-13-batman-s-melbourne-england-made-us-what-we-are-today.md,written,fetch_batman,
233709066,BATMAN’S MELBOURNE Lady Luck's favors are a real lottery,1967-09-23,https://trove.nla.gov.au/work/233709066,https://nla.gov.au/nla.obj-704077571,1967-09-23-batman-s-melbourne-lady-lucks-favors-are-a-real-lottery.md,written,fetch_batman,
233713480,Batman’s Melbourne THE GOLDEN PROMISE OF THE GREAT SOUTHLAND,1968-09-14,https://trove.nla.gov.au/work/233713480,https://nla.gov.au/nla.obj-690140575,1968-09-14-batman-s-melbourne-the-golden-promise-of-the-great-southland.md,written,fetch_batman,
236621297,BATMAN’S GOLD COAST GONE IS THE NUDISTS' FAVORITE PRIVACY,1970-12-19,https://trove.nla.gov.au/work/236621297,https://nla.gov.au/nla.obj-1474276406,1970-12-19-batman-s-gold-coast-gone-is-the-nudists-favorite-privacy.md,written,fetch_batman,
233708282,"BATMAN’S MELBOURNE By day the loafers, at night the scoundrels",1967-07-15,https://trove.nla.gov.au/work/233708282,https://nla.gov.au/nla.obj-699860163,1967-07-15-batman-s-melbourne-by-day-the-loafers-at-night-the-scoundrels.md,written,fetch_batman,
233708798,BATMAN’S MELBOURNE Nothing like the good old Carlton love-ins,1967-09-02,https://trove.nla.gov.au/work/233708798,https://nla.gov.au/nla.obj-704047979,1967-09-02-batman-s-melbourne-nothing-like-the-good-old-carlton-love-ins.md,written,fetch_batman,
236661724,out and about WITH BATMAN Taking the bite out of shark,1972-08-26,https://trove.nla.gov.au/work/236661724,https://nla.gov.au/nla.obj-1498078965,1972-08-26-out-and-about-with-batman-taking-the-bite-out-of-shark.md,written,fetch_batman,
233714159,"Batman’s Melbourne WHEN HIGH-RISE REALLY MEANS ""SKYSCRAPER""",1968-11-02,https://trove.nla.gov.au/work/233714159,https://nla.gov.au/nla.obj-691052996,1968-11-02-batman-s-melbourne-when-high-rise-really-means-skyscraper.md,written,fetch_batman,
237252526,BATMAN’S MELBOURNE Come to Sydney and get bitten,1977-12-24,https://trove.nla.gov.au/work/237252526,https://nla.gov.au/nla.obj-1733135831,1977-12-24-batman-s-melbourne-come-to-sydney-and-get-bitten.md,written,fetch_batman,
237254611,BATMAN’S MELBOURNE Stagflation is NOT blowing up deer,1977-07-23,https://trove.nla.gov.au/work/237254611,https://nla.gov.au/nla.obj-1728459128,1977-07-23-batman-s-melbourne-stagflation-is-not-blowing-up-deer.md,written,fetch_batman,
237052651,BATMAN’S MELBOURNE The case for conserving the blowey,1979-01-16,https://trove.nla.gov.au/work/237052651,https://nla.gov.au/nla.obj-1638339629,1979-01-16-batman-s-melbourne-the-case-for-conserving-the-blowey.md,written,fetch_batman,
237017693,BATMAN’S MELBOURNE As torpid as Gomorrah on a rainy Sunday,1984-03-13,https://trove.nla.gov.au/work/237017693,https://nla.gov.au/nla.obj-1607652353,1984-03-13-batman-s-melbourne-as-torpid-as-gomorrah-on-a-rainy-sunday.md,written,fetch_batman,
237311679,"BATMAN’S MELBOURNE Getting in the swim, and out of it",1978-02-14,https://trove.nla.gov.au/work/237311679,https://nla.gov.au/nla.obj-1765631565,1978-02-14-batman-s-melbourne-getting-in-the-swim-and-out-of-it.md,written,fetch_batman,
236619782,BATMAN’S MELBOURNE NOW HERE'S A DAME WHO SLEPT AROUND,1971-01-02,https://trove.nla.gov.au/work/236619782,https://nla.gov.au/nla.obj-1473376443,1971-01-02-batman-s-melbourne-now-heres-a-dame-who-slept-around.md,written,fetch_batman,
236662466,out and about WITH BATMAN Public snoop into private domain,1972-10-28,https://trove.nla.gov.au/work/236662466,https://nla.gov.au/nla.obj-1501006835,1972-10-28-out-and-about-with-batman-public-snoop-into-private-domain.md,written,fetch_batman,
237243797,BATMAN’S MELBOURNE Business deals that are hard to swallow,1984-10-23,https://trove.nla.gov.au/work/237243797,https://nla.gov.au/nla.obj-1707783505,1984-10-23-batman-s-melbourne-business-deals-that-are-hard-to-swallow.md,written,fetch_batman,
237313139,BATMAN’S MELBOURNE A trendy answer to a burning question,1978-09-12,https://trove.nla.gov.au/work/237313139,https://nla.gov.au/nla.obj-1768374106,1978-09-12-batman-s-melbourne-a-trendy-answer-to-a-burning-question.md,written,fetch_batman,
237313299,BATMAN’S MELBOURNE A footpath foreman’s dream comes true,1978-07-25,https://trove.nla.gov.au/work/237313299,https://nla.gov.au/nla.obj-1766695995,1978-07-25-batman-s-melbourne-a-footpath-foreman-s-dream-comes-true.md,written,fetch_batman,
237313405,BATMAN’S MELBOURNE Let’s hear it for the Mini,1978-09-19,https://trove.nla.gov.au/work/237313405,https://nla.gov.au/nla.obj-1768559304,1978-09-19-batman-s-melbourne-let-s-hear-it-for-the-mini.md,written,fetch_batman,
233707470,"BATMAN’S MELBOURNE Here's, perhaps, another place for a future village",1967-05-13,https://trove.nla.gov.au/work/233707470,https://nla.gov.au/nla.obj-699663445,1967-05-13-batman-s-melbourne-heres-perhaps-another-place-for-a-future-village.md,written,fetch_batman,
237079479,Batman’s Melbourne ALL THE RICH SCENTS OF THE BUSH RODEO,1969-01-11,https://trove.nla.gov.au/work/237079479,https://nla.gov.au/nla.obj-1639627417,1969-01-11-batman-s-melbourne-all-the-rich-scents-of-the-bush-rodeo.md,written,fetch_batman,
237254413,BATMAN’S MELBOURNE A tall ship vies for the tourist dollar,1978-05-09,https://trove.nla.gov.au/work/237254413,https://nla.gov.au/nla.obj-1735894736,1978-05-09-batman-s-melbourne-a-tall-ship-vies-for-the-tourist-dollar.md,written,fetch_batman,
237259208,Batman’s Melbourne A NEW RELIGION IN THE TEMPLES OF HOYTS,1969-05-31,https://trove.nla.gov.au/work/237259208,https://nla.gov.au/nla.obj-1751058947,1969-05-31-batman-s-melbourne-a-new-religion-in-the-temples-of-hoyts.md,written,fetch_batman,
236640710,"out and about WITH BATMAN Regressors, it’s time to march!",1972-02-26,https://trove.nla.gov.au/work/236640710,https://nla.gov.au/nla.obj-1490160410,1972-02-26-out-and-about-with-batman-regressors-it-s-time-to-march.md,written,fetch_batman,
236662278,out and about WITH BATMAN It’s all in the Rules,1972-10-14,https://trove.nla.gov.au/work/236662278,https://nla.gov.au/nla.obj-1500009204,1972-10-14-out-and-about-with-batman-it-s-all-in-the-rules.md,written,fetch_batman,
237247185,BATMAN’S MELBOURNE JUST THE SHOT FOR MAD DOGS AND ENGLISHMEN,1970-03-07,https://trove.nla.gov.au/work/237247185,https://nla.gov.au/nla.obj-1721833124,1970-03-07-batman-s-melbourne-just-the-shot-for-mad-dogs-and-englishmen.md,written,fetch_batman,
236980926,out and about WITH BATMAN Feathering the top eagle’s pad,1972-05-20,https://trove.nla.gov.au/work/236980926,https://nla.gov.au/nla.obj-1581875372,1972-05-20-out-and-about-with-batman-feathering-the-top-eagle-s-pad.md,written,fetch_batman,
237251327,BATMAN’S MELBOURNE How not to go bonkers at election time,1977-12-03,https://trove.nla.gov.au/work/237251327,https://nla.gov.au/nla.obj-1732172563,1977-12-03-batman-s-melbourne-how-not-to-go-bonkers-at-election-time.md,written,fetch_batman,
237260722,Batman’s Melbourne GOING TO MARKET ABOUT AN ADOPTED YOUNG AMERICAN,1969-05-17,https://trove.nla.gov.au/work/237260722,https://nla.gov.au/nla.obj-1747357728,1969-05-17-batman-s-melbourne-going-to-market-about-an-adopted-young-american.md,written,fetch_batman,
237312953,BATMAN’S MELBOURNE Fast becoming the land of milk and money,1978-03-28,https://trove.nla.gov.au/work/237312953,https://nla.gov.au/nla.obj-1766332973,1978-03-28-batman-s-melbourne-fast-becoming-the-land-of-milk-and-money.md,written,fetch_batman,
237247738,"BATMAN’S MELBOURNE THERE'S NO FUTURE IN BEING A ""STAR""",1969-10-11,https://trove.nla.gov.au/work/237247738,https://nla.gov.au/nla.obj-1721928840,1969-10-11-batman-s-melbourne-theres-no-future-in-being-a-star.md,written,fetch_batman,
237250788,BATMAN’S MELBOURNE LET'S NOT CRY OVER SPILT BEER — DO SOMETHING,1969-11-22,https://trove.nla.gov.au/work/237250788,https://nla.gov.au/nla.obj-1721990920,1969-11-22-batman-s-melbourne-lets-not-cry-over-spilt-beer-do-something.md,written,fetch_batman,
236640786,out and about WITH BATMAN Stooping to the sin of Judas,1972-07-08,https://trove.nla.gov.au/work/236640786,https://nla.gov.au/nla.obj-1490338643,1972-07-08-out-and-about-with-batman-stooping-to-the-sin-of-judas.md,written,fetch_batman,
237258013,Batman’s Melbourne KICKING AROUND THE IDEA OF A FOOTY SUPERMARKET,1969-04-26,https://trove.nla.gov.au/work/237258013,https://nla.gov.au/nla.obj-1742095260,1969-04-26-batman-s-melbourne-kicking-around-the-idea-of-a-footy-supermarket.md,written,fetch_batman,
236597940,BATMAN’S MELBOURNE THE WAY TO MAKE A MILLION IN AUSTRALIANA,1970-05-02,https://trove.nla.gov.au/work/236597940,https://nla.gov.au/nla.obj-1451518865,1970-05-02-batman-s-melbourne-the-way-to-make-a-million-in-australiana.md,written,fetch_batman,
233712942,Batman’s Melbourne NOBODY COULD PAINT COWS BETTER THAN SCHELTEMA,1968-08-03,https://trove.nla.gov.au/work/233712942,https://nla.gov.au/nla.obj-690073447,1968-08-03-batman-s-melbourne-nobody-could-paint-cows-better-than-scheltema.md,written,fetch_batman,
237272893,BATMAN’S MELBOURNE FOR SALE: Australia’s most magnificent folly,1978-10-03,https://trove.nla.gov.au/work/237272893,https://nla.gov.au/nla.obj-1757561547,1978-10-03-batman-s-melbourne-for-sale-australia-s-most-magnificent-folly.md,written,fetch_batman,
233708726,"BATMAN’S MELBOURNE For men only, and everything so discreet",1967-08-26,https://trove.nla.gov.au/work/233708726,https://nla.gov.au/nla.obj-704906795,1967-08-26-batman-s-melbourne-for-men-only-and-everything-so-discreet.md,written,fetch_batman,
236640400,out and about WITH BATMAN Home brewers take the field,1972-02-12,https://trove.nla.gov.au/work/236640400,https://nla.gov.au/nla.obj-1488968356,1972-02-12-out-and-about-with-batman-home-brewers-take-the-field.md,written,fetch_batman,
237273627,BATMAN’S MELBOURNE The artful metamorphosis of a bush town,1978-11-21,https://trove.nla.gov.au/work/237273627,https://nla.gov.au/nla.obj-1758002681,1978-11-21-batman-s-melbourne-the-artful-metamorphosis-of-a-bush-town.md,written,fetch_batman,
